"League","Season","SourceFile","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","HST","AST","Referee","Attendance","Stadium","Source","station_id","temp_mean","temp_max","temp_min","precip_mm","sunshine_h","capacity","fill_rate","avg_price","price_type"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-24","Augsburg","Hannover",0,0,"D",0,0,"D",13,11,21,17,2,2,1,2,0,0,3,4,"",29113,"WWK ARENA","tm_scraper",232,12.9,20.2,4.6,0,10.9,30660,0.949543378995434,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-24","Bayern Munich","Leverkusen",3,0,"H",2,0,"H",12,4,10,13,4,1,1,4,0,0,4,3,"",69000,"Allianz Arena","tm_scraper",3379,14.2,21.7,7.7,0,11.3,75024,0.919705694177863,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-24","Mainz","Dortmund",1,2,"A",1,0,"H",9,20,12,9,3,10,1,0,0,0,3,9,"",34034,"Mewa Arena","tm_scraper",3137,15.3,22.5,8.7,0,NA,33305,1.02188860531452,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-24","M'Gladbach","Nurnberg",1,0,"H",0,0,"D",21,7,13,18,9,4,1,1,0,0,9,1,"",51117,"Stadion im Borussia-Park","tm_scraper",5064,14.5,23.1,8,0,NA,54022,0.94622561178779,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-24","Schalke 04","Freiburg",4,2,"H",1,1,"D",16,14,19,17,7,1,1,1,0,0,7,10,"",60545,"Veltins-Arena","tm_scraper",1303,15.9,21.3,10.1,0,10.8,62271,0.972282442870678,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-24","Wolfsburg","Kaiserslautern",1,0,"H",0,0,"D",6,11,13,19,4,5,1,2,1,0,3,2,"",26779,"Volkswagen Arena","tm_scraper",662,13.9,21.1,6.1,0,10.9,30000,0.892633333333333,23.14,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-24","Fortuna Dusseldorf","Cottbus",4,2,"H",3,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-24","Union Berlin","Aachen",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14889,"Stadion An der Alten Försterei","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121396",433,13.8,20.2,7,0,10.2,22012,0.676403779756496,13.69,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-25","FC Koln","Hoffenheim",2,0,"H",1,0,"H",9,16,12,18,4,6,1,2,0,0,4,2,"",45500,"RheinEnergieSTADION","tm_scraper",2667,15.7,23.6,8.5,0,10.5,50000,0.91,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-25","Werder Bremen","Hertha",2,1,"H",1,1,"D",23,8,22,17,8,3,2,4,0,2,6,3,"",40760,"Weserstadion","tm_scraper",691,14.7,21.6,8.4,0,10.2,42100,0.968171021377672,23.14,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-25","Bochum","Duisburg",2,1,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13227,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121393",1303,17.2,22.1,13.3,0,10.5,27300,0.484505494505495,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-25","Greuther Furth","Munich 1860",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14200,"Sportpark Ronhof | Thomas Sommer","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121394",3668,14.8,22.7,7.3,0,10.8,16626,0.854083964874293,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-25","Hansa Rostock","Karlsruhe",1,1,"D",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14500,"Ostseestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121399",4271,16,22.2,11.1,0,10.4,29000,0.5,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-26","Dresden","Ein Frankfurt",1,4,"A",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",28976,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121400",1048,16.7,23.8,10.1,0,11.1,32066,0.903636250233893,13.69,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-09-30","Kaiserslautern","Stuttgart",0,2,"A",0,0,"D",22,11,16,16,9,4,2,1,0,0,3,5,"",46186,"Fritz-Walter-Stadion","tm_scraper",2486,15.4,24.9,7.8,0,NA,49327,0.936322906319054,23.14,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-30","Aachen","Frankfurt FSV",1,3,"A",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-30","Ein Frankfurt","Union Berlin",3,1,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",35100,"Deutsche Bank Park","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121401",1420,18.2,26.4,10.9,0,11.2,58000,0.605172413793103,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-09-30","Erzgebirge Aue","Hansa Rostock",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10000,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121402",853,18.2,25.4,10,0,11.4,25000,0.4,13.69,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-01","Dortmund","Augsburg",4,0,"H",2,0,"H",19,8,12,14,3,3,2,2,0,0,9,3,"",80720,"SIGNAL IDUNA PARK","tm_scraper",1303,20.5,26.4,15.2,0,11.1,81365,0.992072758557119,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-01","Freiburg","M'Gladbach",1,0,"H",1,0,"H",8,19,23,17,5,7,2,2,0,0,3,6,"",24000,"Dreisamstadion","tm_scraper",1443,15.7,25.1,8.2,0,10.7,24000,1,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-01","Hertha","FC Koln",3,0,"H",3,0,"H",10,4,15,19,3,5,2,2,0,0,3,2,"",59491,"Olympiastadion Berlin","tm_scraper",433,17.6,25.9,10.9,0,10.4,74475,0.798804968110104,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-01","Hoffenheim","Bayern Munich",0,0,"D",0,0,"D",17,5,19,26,6,2,1,4,0,0,5,2,"",30150,"PreZero Arena","tm_scraper",1255,15.8,24.7,9.3,0,10.5,30150,1,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-01","Leverkusen","Wolfsburg",3,1,"H",1,0,"H",20,7,17,20,6,4,1,2,0,0,9,1,"",28195,"BayArena","tm_scraper",2667,16.7,26.6,8.3,0,10.5,30210,0.933300231711354,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-01","Nurnberg","Mainz",3,3,"D",2,2,"D",9,16,14,19,2,4,2,0,0,0,5,7,"",38107,"Max-Morlock-Stadion","tm_scraper",3668,16.2,25.4,8.4,0,11.3,50000,0.76214,23.14,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-10-01","Cottbus","St Pauli",1,4,"A",0,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13166,"LEAG Energie Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121403",880,15.5,26.9,7.1,0,10.7,22528,0.584428267045455,13.69,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-10-01","Ingolstadt","Bochum",3,5,"A",3,1,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6008,"Audi Sportpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121407",2410,NA,NA,NA,NA,NA,15000,0.400533333333333,13.69,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-02","Hamburg","Schalke 04",1,2,"A",1,1,"D",17,9,18,16,5,5,3,1,0,0,6,4,"",54237,"Volksparkstadion","tm_scraper",1975,16.2,24.2,10.2,0,10,57274,0.946974194224255,23.14,"interpolated"
"Bundesliga 1","2011/12","D1 (18).csv","D1","2011-10-02","Hannover","Werder Bremen",3,2,"H",2,1,"H",13,17,22,12,3,1,5,3,0,1,5,3,"",49000,"Heinz-von-Heiden-Arena","tm_scraper",2014,15.9,25.2,7.6,0,10.8,49000,1,23.14,"interpolated"
"Bundesliga 2","2011/12","D2 (18).csv","D2","2011-10-02","Duisburg","Paderborn",0,1,"A",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11327,"MSV-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/1121404",1078,16.8,24.9,9.8,0,10.3,31500,0.359587301587302,13.69,"interpolated"
